,cik,year,10-K,10-Q,10-KQ
10281,40730,1995,0,1,1
10282,40730,1996,0,1,1
10283,40730,1997,1,3,4
10284,40730,1998,1,3,4
10285,40730,1999,1,3,4
10286,40730,2000,1,3,4
10287,40730,2001,1,3,4
10288,40730,2002,1,3,4
10289,40730,2003,1,3,4
10290,40730,2004,1,3,4
10291,40730,2005,1,3,4
10292,40730,2006,1,3,4
10293,40730,2007,1,3,4
10294,40730,2008,1,3,4
10295,40730,2009,1,1,2
10296,40730,2012,0,2,2
10297,40730,2013,1,3,4
10298,40730,2014,1,3,4
10299,40730,2015,1,3,4
10300,40730,2016,1,3,4
10301,40730,2017,1,3,4
10302,40779,1995,0,1,1
10303,40779,1996,1,0,1
10304,40779,1997,0,1,1
10305,40834,1995,0,1,1
10306,40834,1996,0,1,1
10307,40834,1997,0,3,3
10308,40834,1998,1,2,3
10309,40858,1995,0,1,1
10310,40858,1996,0,1,1
10311,40858,1997,1,3,4
10312,40858,1998,0,3,3
10313,40858,1999,0,3,3
10314,40858,2000,0,1,1
10315,40864,1995,0,1,1
10316,40864,1996,0,1,1
10317,40864,1997,0,3,3
10318,40864,1998,0,3,3
10319,40864,1999,0,3,3
10320,40864,2000,0,3,3
10321,40864,2001,0,3,3
10322,40864,2002,0,3,3
10323,40864,2003,1,3,4
10324,40865,1995,0,1,1
10325,40865,1996,0,1,1
10326,40865,1997,0,3,3
10327,40865,1998,0,3,3
10328,40865,1999,0,3,3
10329,40865,2000,0,3,3
10330,40865,2001,0,3,3
10331,40865,2002,0,3,3
10332,40865,2003,1,3,4
10333,40867,1995,0,1,1
10334,40867,1996,0,1,1
10335,40867,1997,0,3,3
10336,40867,1998,0,3,3
10337,40867,1999,0,3,3
10338,40867,2000,0,3,3
10339,40867,2001,0,3,3
10340,40867,2002,0,3,3
10341,40867,2003,1,3,4
10342,40874,1995,0,1,1
10343,40874,1996,0,1,1
10344,40874,1997,0,3,3
10345,40874,1998,0,3,3
10346,40874,1999,0,3,3
10347,40874,2000,0,3,3
10348,40874,2001,0,3,3
10349,40874,2002,0,3,3
10350,40877,1995,0,1,1
10351,40877,1996,0,1,1
10352,40877,1997,0,3,3
10353,40877,1998,0,3,3
10354,40877,1999,0,3,3
10355,40877,2000,0,3,3
10356,40877,2001,0,3,3
10357,40877,2002,0,3,3
10358,40878,1995,0,1,1
10359,40878,1996,0,1,1
10360,40878,1997,0,3,3
10361,40878,1998,0,3,3
10362,40878,1999,0,3,3
10363,40878,2000,0,3,3
10364,40878,2001,0,3,3
10365,40878,2002,0,3,3
10366,40878,2003,1,3,4
10367,40888,1995,0,1,1
10368,40888,1997,0,3,3
10369,40888,1998,0,3,3
10370,40888,1999,0,3,3
10371,40888,2000,0,3,3
10372,40888,2001,0,3,3
10373,40888,2002,1,3,4
10374,40888,2003,1,3,4
10375,40888,2004,1,3,4
10376,40888,2005,1,3,4
10377,40888,2006,1,3,4
10378,40888,2007,1,3,4
10379,40888,2008,1,3,4
10380,40888,2009,1,3,4
10381,40888,2010,1,3,4
10382,40888,2011,1,3,4
10383,40888,2012,1,3,4
10384,40888,2013,1,3,4
10385,40888,2014,1,3,4
10386,40888,2015,1,3,4
10387,40888,2016,1,3,4
10388,40888,2017,1,3,4
10389,40934,1995,0,2,2
10390,40934,1996,0,2,2
10391,40934,1997,0,3,3
10392,40934,1998,0,3,3
10393,40934,1999,0,3,3
10394,40934,2000,1,3,4
10395,40934,2001,0,3,3
10396,40934,2002,1,3,4
10397,40934,2003,1,3,4
10398,40934,2004,1,3,4
10399,40934,2005,1,3,4
10400,40934,2006,1,3,4
10401,40934,2007,1,2,3
10402,40956,1995,0,1,1
10403,40970,1995,0,2,2
10404,40970,1996,0,1,1
10405,40970,1997,1,3,4
10406,40970,1998,1,3,4
10407,40972,1995,0,1,1
10408,40972,1996,1,1,2
10409,40972,1997,1,3,4
10410,40972,1998,1,3,4
10411,40972,1999,1,3,4
10412,40972,2000,1,3,4
10413,40972,2001,1,2,3
10414,40987,1995,0,1,1
10415,40987,1996,1,1,2
10416,40987,1997,0,3,3
10417,40987,1998,0,3,3
10418,40987,1999,1,3,4
10419,40987,2000,1,3,4
10420,40987,2001,1,3,4
10421,40987,2002,1,3,4
10422,40987,2003,1,3,4
10423,40987,2004,1,3,4
10424,40987,2005,1,3,4
10425,40987,2006,1,3,4
10426,40987,2007,1,3,4
10427,40987,2008,1,3,4
10428,40987,2009,1,3,4
10429,40987,2010,1,3,4
10430,40987,2011,1,3,4
10431,40987,2012,1,3,4
10432,40987,2013,1,3,4
10433,40987,2014,1,3,4
10434,40987,2015,1,3,4
10435,40987,2016,1,3,4
10436,40987,2017,1,3,4
10437,41017,1995,0,1,1
10438,41017,1996,0,1,1
10439,41017,1997,1,3,4
10440,41017,1998,1,4,5
10441,41017,1999,1,3,4
10442,41023,1995,0,1,1
10443,41023,1996,1,1,2
10444,41023,1997,0,3,3
10445,41023,1998,0,3,3
10446,41023,1999,0,3,3
10447,41023,2000,0,3,3
10448,41023,2008,0,2,2
10449,41023,2009,1,3,4
10450,41023,2010,1,3,4
10451,41023,2011,1,3,4
10452,41023,2012,1,2,3
10453,41052,1995,0,1,1
10454,41052,1996,0,2,2
10455,41052,1997,1,3,4
10456,41052,1998,0,3,3
10457,41052,1999,1,3,4
10458,41052,2000,1,3,4
10459,41052,2001,0,3,3
10460,41052,2002,0,2,2
10461,41077,1995,0,1,1
10462,41077,1996,0,1,1
10463,41077,1997,0,3,3
10464,41077,1998,0,3,3
10465,41077,1999,0,3,3
10466,41077,2000,1,3,4
10467,41077,2001,1,3,4
10468,41077,2002,1,3,4
10469,41077,2003,1,3,4
10470,41077,2004,1,3,4
10471,41077,2005,1,3,4
10472,41091,2006,1,2,3
10473,41091,2007,1,0,1
10474,41133,1995,0,1,1
10475,41133,1996,0,2,2
10476,41133,1997,1,3,4
10477,41133,1998,1,3,4
10478,41133,1999,1,3,4
10479,41133,2000,0,3,3
10480,41133,2001,0,3,3
10481,41133,2002,1,3,4
10482,41133,2003,1,3,4
10483,41133,2004,1,3,4
10484,41133,2005,1,3,4
10485,41133,2006,1,3,4
10486,41133,2007,1,3,4
10487,41133,2008,1,3,4
10488,41133,2009,1,3,4
10489,41133,2010,1,3,4
10490,41133,2011,1,1,2
10491,41147,1995,0,1,1
10492,41147,1996,0,1,1
10493,41289,1995,0,2,2
10494,41289,1996,0,1,1
10495,41289,1997,1,3,4
10496,41289,1998,1,2,3
10497,41296,1995,0,1,1
10498,41296,1996,0,1,1
10499,41296,1997,0,3,3
10500,41296,1998,1,3,4
10501,41296,1999,1,3,4
10502,41296,2000,0,2,2
10503,41296,2001,1,3,4
10504,41296,2002,0,4,4
10505,41296,2003,1,3,4
10506,41296,2004,1,3,4
10507,41304,1996,0,1,1
10508,41304,1997,1,3,4
10509,41304,1998,1,3,4
10510,41304,1999,1,0,1
10511,41499,1995,0,1,1
10512,41499,1996,0,1,1
10513,41499,1997,0,3,3
10514,41499,1998,0,3,3
10515,41499,1999,1,3,4
10516,41499,2000,1,3,4
10517,41499,2001,1,3,4
10518,41499,2002,1,3,4
10519,41499,2003,1,3,4
10520,41499,2004,1,3,4
10521,41499,2005,1,2,3
10522,41656,1999,2,3,5
10523,41656,2000,1,3,4
10524,41656,2001,1,1,2
10525,41719,1995,0,1,1
10526,41719,1996,1,1,2
10527,41719,1997,1,3,4
10528,41719,1998,0,4,4
10529,41719,1999,1,4,5
10530,41719,2000,1,4,5
10531,41719,2001,1,3,4
10532,41719,2002,1,4,5
10533,41719,2003,1,3,4
10534,41719,2004,1,3,4
10535,41719,2005,1,3,4
10536,41719,2006,1,3,4
10537,41719,2007,1,3,4
10538,41719,2008,1,3,4
10539,41719,2009,1,3,4
10540,41719,2010,1,3,4
10541,41719,2011,1,3,4
10542,41719,2012,1,3,4
10543,41719,2013,1,3,4
10544,41719,2014,1,3,4
10545,41719,2015,1,3,4
10546,41719,2016,1,3,4
10547,41719,2017,1,3,4
10548,41850,1995,0,1,1
10549,41850,1996,1,0,1
10550,41850,1997,0,3,3
10551,41850,1998,1,3,4
10552,41850,1999,0,3,3
10553,41850,2000,0,3,3
10554,41850,2001,0,3,3
10555,41850,2002,1,1,2
10556,41980,2000,1,0,1
10557,41980,2001,1,1,2
10558,42037,2001,1,0,1
10559,42050,2000,0,3,3
10560,42050,2008,4,3,7
10561,42119,1995,0,1,1
10562,42119,1996,1,1,2
10563,42119,1997,1,3,4
10564,42119,1998,1,3,4
10565,42136,1996,0,1,1
10566,42136,1997,1,3,4
10567,42136,1998,1,3,4
10568,42136,1999,1,3,4
10569,42136,2000,1,0,1
10570,42136,2008,1,3,4
10571,42136,2009,1,3,4
10572,42136,2010,1,3,4
10573,42136,2011,1,3,4
10574,42136,2012,1,3,4
10575,42136,2013,1,3,4
10576,42136,2014,1,2,3
10577,42179,1995,0,1,1
10578,42179,1996,0,1,1
10579,42179,1997,1,2,3
10580,42179,1998,1,3,4
10581,42179,1999,1,3,4
10582,42228,1995,0,1,1
10583,42228,1996,0,2,2
10584,42228,1997,1,3,4
10585,42228,1998,1,3,4
10586,42228,1999,1,3,4
10587,42228,2000,0,3,3
10588,42228,2001,1,3,4
10589,42228,2002,1,3,4
10590,42228,2003,1,3,4
10591,42228,2004,1,3,4
10592,42228,2005,1,3,4
10593,42228,2006,1,3,4
10594,42228,2007,1,3,4
10595,42228,2008,1,3,4
10596,42228,2009,1,3,4
10597,42228,2010,1,3,4
10598,42228,2011,1,3,4
10599,42228,2012,1,3,4
10600,42228,2013,1,3,4
10601,42228,2014,1,3,4
10602,42228,2015,1,3,4
10603,42228,2016,1,2,3
10604,42246,1995,0,1,1
10605,42246,1996,0,1,1
10606,42246,1997,1,3,4
10607,42246,1998,1,4,5
10608,42246,1999,0,3,3
10609,42246,2000,0,1,1
10610,42284,1995,0,1,1
10611,42284,1996,1,1,2
10612,42284,1997,1,3,4
10613,42284,1998,1,3,4
10614,42284,1999,0,3,3
10615,42284,2000,0,2,2
10616,42284,2001,1,3,4
10617,42284,2002,1,3,4
10618,42284,2008,0,3,3
10619,42284,2012,3,12,15
10620,42293,1995,0,1,1
10621,42293,1996,0,1,1
10622,42293,1997,0,3,3
10623,42293,1998,0,3,3
10624,42293,1999,0,3,3
10625,42293,2000,0,3,3
10626,42293,2001,1,3,4
10627,42293,2002,1,3,4
10628,42293,2003,1,3,4
10629,42293,2004,1,3,4
10630,42293,2005,1,3,4
10631,42293,2006,1,2,3
10632,42316,1995,0,1,1
10633,42316,1996,1,1,2
10634,42316,1997,1,3,4
10635,42316,1998,1,3,4
10636,42316,1999,1,3,4
10637,42316,2000,1,3,4
10638,42316,2001,1,3,4
10639,42316,2002,0,3,3
10640,42316,2003,1,3,4
10641,42316,2004,1,3,4
10642,42316,2005,1,3,4
10643,42316,2006,1,3,4
10644,42316,2007,1,3,4
10645,42316,2008,1,3,4
10646,42316,2009,1,3,4
10647,42316,2010,1,3,4
10648,42316,2011,1,3,4
10649,42316,2012,1,3,4
10650,42316,2013,1,3,4
10651,42316,2014,1,3,4
10652,42316,2015,1,3,4
10653,42316,2016,1,3,4
10654,42316,2017,1,3,4
10655,42429,1995,0,1,1
10656,42429,1996,1,1,2
